filename,width,height,class,xmin,ymin,xmax,ymax
kaca-50-_jpg.rf.a2a97ae04a86ec68df8c9fb848b5ab9e.jpg,600,600,Anorganik,217,164,357,473
kayu-10-_jpg.rf.a3a14cba34556d3d00f0be8cd24c4dfa.jpg,600,600,Organik,216,84,464,600
baja-7-_jpg.rf.a304a48a0dc3ec1bfe3426de57ee6b47.jpg,600,600,Anorganik,90,184,536,383
kaleng-48-_jpg.rf.a3f9814a38edb04bcee501c75bd47e2a.jpg,600,600,Anorganik,94,170,499,504
bungkus_makanan-12-_jpg.rf.a5fa82186877a45da8809c8f485e432d.jpg,600,600,Anorganik,163,167,460,424
bungkus_makanan-19-_jpg.rf.a4ee5a38d0b6466f2bc70c035d372b85.jpg,600,600,Anorganik,191,160,514,490
kayu-12-_jpg.rf.a55a2d8b73d9d93e477ec9420c367907.jpg,600,600,Organik,146,111,521,517
tissue-35-_jpg.rf.a61579008fc14d80a066dc4478e50547.jpg,600,600,Organik,67,176,444,489
botol_minum-8-_jpg.rf.a3aef340c29eda47087fdf9ffeeb6640.jpg,600,600,Anorganik,239,49,437,581
botol_minum-36-_jpg.rf.a73678e77cf7f68af1c4f76b72eed405.jpg,600,600,Anorganik,47,201,561,401
tissue-21-_jpg.rf.a675b87434e2f521eebb6fd265abd374.jpg,600,600,Organik,203,215,412,468
kaleng-3-_jpg.rf.a6ef4013c7580d74cfb327b5c19a2e33.jpg,600,600,Anorganik,224,223,504,530
botol_minum-29-_jpg.rf.a75a51579440177faa87c03faedeed65.jpg,600,600,Anorganik,211,91,446,501
tissue-14-_jpg.rf.a8972a2e027ed86fdba761504111f4d8.jpg,600,600,Organik,163,225,458,450
botol_minum-26-_jpg.rf.a80f224d8d457e62dfac300c2ed47e02.jpg,600,600,Anorganik,250,55,412,548
baja-2-_jpg.rf.a9516448f07cb446af1319c83600dbb6.jpg,600,600,Anorganik,179,83,386,519
kaleng-43-_jpg.rf.a87573a2515503f3767d7d658a34706e.jpg,600,600,Anorganik,106,141,460,513
kaleng-48-_jpg.rf.a9a98878e4d746ab37b50cc44217d3c8.jpg,600,600,Anorganik,94,170,499,504
kaleng-39-_jpg.rf.a9cd661eb36e77efaa1f3e41b8d7a7f4.jpg,600,600,Anorganik,86,93,530,484
tissue-1-_jpg.rf.aa7880954318d7827518f4bd32a366ab.jpg,600,600,Organik,188,180,487,482
kaca-45-_jpg.rf.a9b82ea46ed2df7233d5b092da4d9d28.jpg,600,600,Anorganik,210,147,528,485
daun-28-_jpg.rf.ab214ea7c36ee5c319362d68a1eac473.jpg,600,600,Organik,57,217,506,389
baja-11-_jpg.rf.aaa4a76c804f3365322ddb92b920e48b.jpg,600,600,Anorganik,159,103,506,487
botol_minum-30-_jpg.rf.aae7faaadf285efaceff703656219e85.jpg,600,600,Anorganik,174,0,387,576
botol_minum-35-_jpg.rf.ab190804e23cd2ef92fcad00ef9f779f.jpg,600,600,Anorganik,301,137,483,537
tissue-23-_jpg.rf.ab64492160d598a8a1f67524a20982ff.jpg,600,600,Organik,123,265,415,477
botol_minum-11-_jpg.rf.ab8b5065fd48b26b572e3f7536ed58f4.jpg,600,600,Anorganik,294,50,479,474
kaca-8-_jpg.rf.aba87708f5642e1d73d4b17e1ed2dbaf.jpg,600,600,Anorganik,59,103,397,377
kaleng-35-_jpg.rf.abb5c42453da3556b856b415a5a4f653.jpg,600,600,Anorganik,134,41,499,460
baja-33-_jpg.rf.abc4a55bdb3f5c23fc5e560edb787159.jpg,600,600,Anorganik,73,137,427,503
kardus-49-_jpg.rf.ac4a331984b7a5166ac08523c00e484a.jpg,600,600,Organik,66,144,493,460
kertas-32-_jpg.rf.ad8ace67d2863fced2d7b4bc92715b8c.jpg,600,600,Organik,247,137,447,413
daun-9-_jpg.rf.ac061b692571bebb23980248c85ada25.jpg,600,600,Organik,90,258,467,478
kaleng-50-_jpg.rf.ad020f652e7f28641675e3c836d990d6.jpg,600,600,Anorganik,32,150,468,587
daun-22-_jpg.rf.acdaa0106de8346658cd26a45fe3b73d.jpg,600,600,Organik,109,173,447,467
kaca-49-_jpg.rf.ac54836da618161c3a39a63cb16403ff.jpg,600,600,Anorganik,227,78,387,482
daun-12-_jpg.rf.ae0dc39774e7aab8dfb421d52a9214c1.jpg,600,600,Organik,67,216,546,380
kardus-44-_jpg.rf.ae9c9a09e4210d723c4be67f498f3929.jpg,600,600,Organik,164,116,477,493
kaca-12-_jpg.rf.aded2dbc2eb583db2d5721486177c986.jpg,600,600,Anorganik,31,131,526,379
tissue-6-_jpg.rf.ad9f8ccd10c33180117eccec616e4a64.jpg,600,600,Organik,115,285,375,472
baja-30-_jpg.rf.ab578678bb2db7d6559605aaff7ae0bb.jpg,600,600,Anorganik,83,76,454,491
kardus-20-_jpg.rf.b02f87afdfaba44b9c5bbfd33b7132c3.jpg,600,600,Organik,133,43,500,543
bungkus_makanan-35-_jpg.rf.b244a4807b7aca904aa545b0581a667b.jpg,600,600,Anorganik,124,147,390,400
kertas-49-_jpg.rf.af976f95e338a4e01459d695cc576675.jpg,600,600,Organik,113,166,420,493
kertas-9-_jpg.rf.af0c89017f5da226309bce027b178cb3.jpg,600,600,Organik,237,162,487,417
baja-32-_jpg.rf.b15e9a0e43314e003f228e58ee4dc452.jpg,600,600,Anorganik,212,87,372,495
botol_minum-6-_jpg.rf.afeea56ce1e885e8b212273aa630afb2.jpg,600,600,Anorganik,219,223,436,517
kayu-30-_jpg.rf.b02b51e1f92de6d014c22c14d74cdc7b.jpg,600,600,Organik,39,256,554,437
daun-11-_jpg.rf.b00a6639949247e63f3fc0230ec23006.jpg,600,600,Organik,165,123,375,498
tissue-3-_jpg.rf.afe3beb8983165b4c3a053c685e77d7e.jpg,600,600,Organik,180,233,477,387
kaleng-27-_jpg.rf.b04215ac948adcf32e17c32d57bdc538.jpg,600,600,Anorganik,96,143,589,516
bungkus_makanan-43-_jpg.rf.aec0fd71e07cc6603b880fad23dbd82f.jpg,600,600,Anorganik,163,222,438,498
kaleng-46-_jpg.rf.b2beb82140bcaa2435ea7552d623e61c.jpg,600,600,Anorganik,31,166,527,583
botol_minum-15-_jpg.rf.b2cd2b537c205e8ff32a997a493896bf.jpg,600,600,Anorganik,173,88,503,545
kertas-2-_jpg.rf.b29bbfc59921c6f0909b5ae2471330c3.jpg,600,600,Organik,179,156,376,407
tissue-4-_jpg.rf.b3f17b89472d9051633f64071d584766.jpg,600,600,Organik,192,205,407,522
kertas-23-_jpg.rf.b0e024f6f1dc6cfb1eceafb55f24180a.jpg,600,600,Organik,124,73,389,381
botol_minum-31-_jpg.rf.b2d8d78e6ac7939515112e344e5a2856.jpg,600,600,Anorganik,215,218,422,405
kayu-14-_jpg.rf.b39b1d5dc7356a3c75f6a238d8cd7072.jpg,600,600,Organik,185,142,338,510
botol_minum-48-_jpg.rf.b3241df45d67d9feb72ec8a57c2709b2.jpg,600,600,Anorganik,91,174,487,561
tissue-4-_jpg.rf.b257a85a1bf5fb1605e3cc2dbf901213.jpg,600,600,Organik,192,205,407,522
kaca-10-_jpg.rf.b25af02910e228a9250e855f4d3a16a5.jpg,600,600,Anorganik,73,94,417,529
kertas-40-_jpg.rf.b41f1f4824907598a36e291b69dd9bfc.jpg,600,600,Organik,94,130,353,381
kardus-37-_jpg.rf.b231cbb07b52f318f6eaf3023c5eb3d8.jpg,600,600,Organik,17,183,590,515
kaca-16-_jpg.rf.aec85b9b4c23fd35b6879d052d73ef3f.jpg,600,600,Anorganik,105,160,510,423
daun-42-_jpg.rf.b43fdea7611d069b00d85d9387bd7aeb.jpg,600,600,Organik,166,93,530,414
daun-39-_jpg.rf.b04db5196b71739a612fbbdc7663507c.jpg,600,600,Organik,127,118,487,460
kardus-29-_jpg.rf.b4394965602f622b7ecb60ca9d59eab6.jpg,600,600,Organik,43,137,500,513
kaca-8-_jpg.rf.b44494ba18f8a8b24f7ca72d8b3c2e65.jpg,600,600,Anorganik,59,103,397,377
kaca-47-_jpg.rf.b2813d19caa15c1f8b8501473ee3bbcb.jpg,600,600,Anorganik,200,52,470,465
kaleng-22-_jpg.rf.b580c5baf4817e9b08c508e1ca1ec207.jpg,600,600,Anorganik,61,59,583,569
kaca-11-_jpg.rf.b5578b63b0d2bf08354c59a6c18fcef1.jpg,600,600,Anorganik,26,219,497,466
kaleng-43-_jpg.rf.b58c46af5bad4f32fcfb91d1bd2c89d8.jpg,600,600,Anorganik,106,141,460,513
baja-45-_jpg.rf.b459a42981121f071cd1730824f76220.jpg,600,600,Anorganik,7,211,496,491
bungkus_makanan-45-_jpg.rf.b543077fbd5de62e1c72bced07db1f95.jpg,600,600,Anorganik,50,112,450,490
botol_minum-49-_jpg.rf.b58fec20a8bf6d65bc9062e43eb02628.jpg,600,600,Anorganik,89,124,489,576
kaca-37-_jpg.rf.b5e16041ea611971a5c7b9c014a88e6b.jpg,600,600,Anorganik,288,150,435,528
kaleng-17-_jpg.rf.b6dae0d88c9e5e3697da498b0c30dc31.jpg,600,600,Anorganik,70,89,510,583
bungkus_makanan-4-_jpg.rf.b5d9d9d9d86eab6eaa56b598f85d1e66.jpg,600,600,Anorganik,150,183,423,407
botol_minum-19-_jpg.rf.b731c91779a6e9c15761abb45adf55c9.jpg,600,600,Anorganik,230,1,424,531
kayu-8-_jpg.rf.b6d890c585ab807abffe64eb469f1111.jpg,600,600,Organik,183,64,439,600
daun-27-_jpg.rf.b793ec68089b5835df57995a175e400b.jpg,600,600,Organik,80,200,498,445
baja-8-_jpg.rf.b63f67dfc016214ad2b3434732f45362.jpg,600,600,Anorganik,92,0,400,524
kaleng-42-_jpg.rf.b7a7ebbbd46570ad00b3741c25701288.jpg,600,600,Anorganik,143,211,463,517
daun-30-_jpg.rf.b79ea03838c92c130110095ff1efa961.jpg,600,600,Organik,160,190,452,523
baja-31-_jpg.rf.b77385f2193d96c44261af3b346f1893.jpg,600,600,Anorganik,139,114,410,577
bungkus_makanan-40-_jpg.rf.b841e4040f23a8979c87f92055db5e19.jpg,600,600,Anorganik,200,130,404,450
kaca-39-_jpg.rf.b8b543fa729cee1f9261f679180cfc81.jpg,600,600,Anorganik,146,164,356,481
tissue-27-_jpg.rf.b8846e8cd5f3da2c7cc4e4096b428bc5.jpg,600,600,Organik,139,193,483,537
kaca-48-_jpg.rf.b8a8f4c1abca976e8cd13f24ecc905aa.jpg,600,600,Anorganik,150,131,371,469
kertas-12-_jpg.rf.b9001da4f25dcbe4d32138598520c18b.jpg,600,600,Organik,146,180,459,373
kaleng-13-_jpg.rf.b9a890d2cd10315321908ea406fc58f1.jpg,600,600,Anorganik,43,73,539,547
kardus-15-_jpg.rf.b99bb0fc96b3e5b94144e5b10a36685e.jpg,600,600,Organik,97,65,455,560
tissue-47-_jpg.rf.b9ffcca307d5fdb6c01318d7a23cd5d0.jpg,600,600,Organik,173,172,428,485
botol_minum-31-_jpg.rf.b9c9ae6d3c4fabd388352c4c1c8b16ff.jpg,600,600,Anorganik,215,218,422,405
botol_minum-21-_jpg.rf.ba3a7c840133b949f1dbf9217ca1bbb5.jpg,600,600,Anorganik,166,284,543,459
kardus-33-_jpg.rf.b9bb1225028e20b0eb7e7260d6057661.jpg,600,600,Organik,123,81,450,546
botol_minum-37-_jpg.rf.ba34185d030a3fe8e9de6c1a7673ee94.jpg,600,600,Anorganik,62,272,578,473
baja-18-_jpg.rf.bae4d1d1d7f4af3bf4be2a47683cb908.jpg,600,600,Anorganik,10,118,390,505
kertas-24-_jpg.rf.ba8fcc3d6ccf914042ecc81cedcf9339.jpg,600,600,Organik,165,80,397,373
kaleng-32-_jpg.rf.bb1a6d6cf7569453fc9e94983a7d6e27.jpg,600,600,Anorganik,80,81,440,510
tissue-50-_jpg.rf.bb64854cbae9e6f0cd7e7c3e9d004b8d.jpg,600,600,Organik,189,186,440,444
botol_minum-50-_jpg.rf.bc37aff5d35cd6fb56310aca769c4125.jpg,600,600,Anorganik,70,230,600,503
kaleng-26-_jpg.rf.bbafd260c738597ee5e4644dcc6df2db.jpg,600,600,Anorganik,76,163,506,581
kaca-25-_jpg.rf.bba8d2dea49fb7168a6c66f10af49d04.jpg,600,600,Anorganik,111,104,509,401
kaca-30-_jpg.rf.bbde6bebd295d0efd6dd34979b9e18e4.jpg,600,600,Anorganik,136,174,466,409
botol_minum-36-_jpg.rf.bcbbaeedde271a8594897f917bb22d6e.jpg,600,600,Anorganik,47,201,561,401
kertas-9-_jpg.rf.bcff075dd107349d1655b6bc704480b6.jpg,600,600,Organik,237,162,487,417
bungkus_makanan-49-_jpg.rf.bd1ac3c084418e63f87af4c34d28c4e0.jpg,600,600,Anorganik,214,204,451,427
kayu-25-_jpg.rf.bd27bddaf48a509ce75ea9370d1c94fc.jpg,600,600,Organik,80,113,460,500
kaca-6-_jpg.rf.bd6d2dc26f8cddb2e6a6307bbaa2e209.jpg,600,600,Anorganik,159,110,447,474
kertas-38-_jpg.rf.bda08e2e9ae2a9f1109342d32f909e1b.jpg,600,600,Organik,87,113,421,517
kayu-44-_jpg.rf.bda4b7a20367031282c290f1b369495e.jpg,600,600,Organik,183,80,377,600
kardus-7-_jpg.rf.bdc05e9f372a8e6b33e4aa3ed6cb26e1.jpg,600,600,Organik,53,181,586,563
botol_minum-5-_jpg.rf.bdde02b32ef95781f4230f8312252779.jpg,600,600,Anorganik,221,86,381,530
kaca-11-_jpg.rf.bdf9f0d80a71c012b16fc8dcd8bff1ac.jpg,600,600,Anorganik,26,219,497,466
kayu-44-_jpg.rf.bed37c09423b918240c0a8cdf94c53fa.jpg,600,600,Organik,183,80,377,600
daun-10-_jpg.rf.bedc19be998dc08e3365ac93e87023e2.jpg,600,600,Organik,157,150,365,513
kaleng-39-_jpg.rf.bef55f27db61641e3b3219fcb9ee97a6.jpg,600,600,Anorganik,86,93,530,484
daun-13-_jpg.rf.bf18eafff6554fdfc4510b1655efb3bb.jpg,600,600,Organik,38,225,443,508
kertas-33-_jpg.rf.bf63913dbdc62b57bc698b2e8be2141d.jpg,600,600,Organik,231,91,459,393
tissue-2-_jpg.rf.bf72cfd052a2058ae0a10bf2d54990cb.jpg,600,600,Organik,76,207,413,429
kaleng-15-_jpg.rf.bf74103b0fdea37da278ef18119f34dc.jpg,600,600,Anorganik,67,109,453,536
kertas-28-_jpg.rf.bf8666a1c1392547ac561aeb26a94aeb.jpg,600,600,Organik,184,139,471,427
kaleng-33-_jpg.rf.bfc96e4614a29c76433e03ce380837fe.jpg,600,600,Anorganik,107,93,485,532
kaca-30-_jpg.rf.c08f0a478d79383a9c749531b018000c.jpg,600,600,Anorganik,136,174,466,409
kaleng-23-_jpg.rf.c0ccab0db384180e925220c220d5017b.jpg,600,600,Anorganik,47,154,541,540
daun-44-_jpg.rf.c0b4a4f0f282fe25c284f77038c7fc4d.jpg,600,600,Organik,74,209,497,431
bungkus_makanan-32-_jpg.rf.c0d209d8f67d24497ebf5e7e3393e8f8.jpg,600,600,Anorganik,16,211,411,479
baja-28-_jpg.rf.c113190ec62a3c37a4c16e7e55b24ce7.jpg,600,600,Anorganik,66,217,454,466
bungkus_makanan-45-_jpg.rf.c0ff650711596c1601c9801771aa2c7b.jpg,600,600,Anorganik,50,112,450,490
kaca-6-_jpg.rf.c113aabc87d3875f01403d624b8daa55.jpg,600,600,Anorganik,159,110,447,474
kaca-14-_jpg.rf.c119fa3856d6e77c4eccd800c7f54327.jpg,600,600,Anorganik,30,169,516,504
kayu-15-_jpg.rf.c12346a4c24846a7f8a31db68d866b97.jpg,600,600,Organik,220,126,474,536
botol_minum-15-_jpg.rf.c1683bbfd991c105c0f754e2b4085b2b.jpg,600,600,Anorganik,173,88,503,545
kayu-32-_jpg.rf.c17aa5345aad418102b52fb61e206fda.jpg,600,600,Organik,223,46,433,573
botol_minum-25-_jpg.rf.c187ad29f89de2388b536f6baee36025.jpg,600,600,Anorganik,210,70,407,587
kertas-24-_jpg.rf.c1644a467bb793975e26bd7c30e5ac7b.jpg,600,600,Organik,165,80,397,373
kayu-40-_jpg.rf.c22c7270856d46c01d8c00c53b70595d.jpg,600,600,Organik,77,175,587,483
bungkus_makanan-16-_jpg.rf.c28e729d6693e991e62698b819e04f20.jpg,600,600,Anorganik,142,100,487,493
kaca-2-_jpg.rf.c2a95425ef328b21aca5fa249cdffe4b.jpg,600,600,Anorganik,181,16,471,429
tissue-9-_jpg.rf.c20e8e7a38ff24ea9d4e9eeec7a5eb87.jpg,600,600,Organik,146,247,411,431
kertas-39-_jpg.rf.c2c8ac360e719087143172488a597792.jpg,600,600,Organik,82,72,370,423
kaleng-29-_jpg.rf.c30f0379f1c8ca5b9e5648ffbebc6121.jpg,600,600,Anorganik,53,73,554,536
daun-18-_jpg.rf.c3801b9b962f82a0e084802dd4b206fd.jpg,600,600,Organik,79,224,499,501
tissue-40-_jpg.rf.c5ed118b3d92a9120fdfa6d33b226a4f.jpg,600,600,Organik,200,169,456,434
kardus-28-_jpg.rf.c4b4dc6dc3aa333636a4d312f3a70424.jpg,600,600,Organik,110,62,545,557
tissue-23-_jpg.rf.c68180ceb37ef8187a00b6e27e7b9c7a.jpg,600,600,Organik,123,265,415,477
bungkus_makanan-14-_jpg.rf.c57a89e4d1a3f34f1dd892017d880b2c.jpg,600,600,Anorganik,94,86,453,397
daun-7-_jpg.rf.c6c947b8db512363f4dea4430c709b88.jpg,600,600,Organik,107,222,537,458
kaleng-2-_jpg.rf.c748606cae2d1b72fb6d8a7e854f7759.jpg,600,600,Anorganik,146,194,433,520
bungkus_makanan-8-_jpg.rf.c6998fa9c1b3ffcfe094d6ab959744b3.jpg,600,600,Anorganik,218,127,393,425
bungkus_makanan-8-_jpg.rf.c7217e939dac4af42e44e2840747bd0d.jpg,600,600,Anorganik,218,127,393,425
tissue-6-_jpg.rf.c7aa7268215007bafae1cb0c54d42b65.jpg,600,600,Organik,115,285,375,472
kertas-24-_jpg.rf.c8b3dfb368683b5401b1d01ac94f3618.jpg,600,600,Organik,165,80,397,373
kayu-1-_jpg.rf.c559bcff8889617c805703b073b5a42d.jpg,600,600,Organik,56,286,540,443
kaleng-22-_jpg.rf.c770782083b15bccd7a86e061c7e4b7d.jpg,600,600,Anorganik,61,59,583,569
kardus-38-_jpg.rf.c8d33332c240728ca8144c0c89779d04.jpg,600,600,Organik,94,203,561,499
daun-9-_jpg.rf.c905e69d410aa7cdaadcec7fd3b65af5.jpg,600,600,Organik,90,258,467,478
daun-14-_jpg.rf.c948035827a9568f9c547340fe5401ab.jpg,600,600,Organik,121,194,510,463
baja-39-_jpg.rf.c8e3e649d20c0f7a9023c66c86486a75.jpg,600,600,Anorganik,192,220,465,467
kaca-14-_jpg.rf.c9871a0cf0723e9c80e8933d062a21d1.jpg,600,600,Anorganik,30,169,516,504
botol_minum-3-_jpg.rf.c9d5638bf1684e67666e981f92976884.jpg,600,600,Anorganik,66,240,574,446
botol_minum-26-_jpg.rf.c9b15cb5ad85b8d177652def724fe5b2.jpg,600,600,Anorganik,250,55,412,548
kaca-13-_jpg.rf.caaa649842481c8ab8a20d58975b4c54.jpg,600,600,Anorganik,80,170,507,420
baja-24-_jpg.rf.ca9a232deb687f3801b60768e65e1e5b.jpg,600,600,Anorganik,104,0,377,576
tissue-20-_jpg.rf.cabc34295dd4ac84da47bf5608aa9cd3.jpg,600,600,Organik,187,180,479,381
baja-48-_jpg.rf.cada211ec718048d1b8eecfcdcb87051.jpg,600,600,Anorganik,131,20,419,596
kaleng-7-_jpg.rf.cad5b864303742edd3d68a23ba2758ba.jpg,600,600,Anorganik,4,37,344,466
botol_minum-24-_jpg.rf.cb900aa11b3823347294fb854c3bc0b8.jpg,600,600,Anorganik,36,214,540,417
botol_minum-26-_jpg.rf.cc36696a2dfc61ae3dda89eb67c890c8.jpg,600,600,Anorganik,250,55,412,548
baja-2-_jpg.rf.cb921166ac07750e593066eb92f10847.jpg,600,600,Anorganik,179,83,386,519
bungkus_makanan-43-_jpg.rf.cc373362b6fa0e3fb22a5528a9ff7ccd.jpg,600,600,Anorganik,163,222,438,498
botol_minum-7-_jpg.rf.cd9903384f9ce4f1ddc011934f2208f9.jpg,600,600,Anorganik,132,148,555,500
daun-44-_jpg.rf.ccbd756da2ff74061e20bc9418b55932.jpg,600,600,Organik,74,209,497,431
baja-23-_jpg.rf.cd300db16d02400802ae0e90ec4eaaa0.jpg,600,600,Anorganik,4,164,494,460
kardus-33-_jpg.rf.ce03949b9ed84838694a4060409a9d87.jpg,600,600,Organik,123,81,450,546
kaca-25-_jpg.rf.ccc3bd18229c16d73a5d3cce0dc176d7.jpg,600,600,Anorganik,111,104,509,401
botol_minum-9-_jpg.rf.ce1b36d85366a78f16763c2b27c451ec.jpg,600,600,Anorganik,87,170,536,484
tissue-1-_jpg.rf.ceb8dea7edffdc59339643820f0bba07.jpg,600,600,Organik,188,180,487,482
kertas-36-_jpg.rf.d06754d3e29bd72eb361241c7222fb39.jpg,600,600,Organik,201,213,517,504
daun-1-_jpg.rf.d04f82dad89aaba152ce64ad29769540.jpg,600,600,Organik,180,102,418,500
kertas-23-_jpg.rf.d0fbd9748005c10cafdf94a42a61cfc2.jpg,600,600,Organik,124,73,389,381
kaleng-36-_jpg.rf.d0da26a39cde9e65253a2bc5a97cba71.jpg,600,600,Anorganik,99,181,476,567
baja-22-_jpg.rf.d0bc597aa539c9cc7aae970ab45ac18e.jpg,600,600,Anorganik,69,186,519,554
kayu-36-_jpg.rf.d1c77b6806b14087f387392eeb485028.jpg,600,600,Organik,223,119,410,584
kaleng-20-_jpg.rf.d21f022e1b9b1adb6533006e914dbbf9.jpg,600,600,Anorganik,134,61,484,501
kayu-28-_jpg.rf.d1e0f39bbe9fc3c456841bb813c20a29.jpg,600,600,Organik,189,59,424,533
tissue-13-_jpg.rf.d2397af13ffd71f36e61a27c4b7b6ef7.jpg,600,600,Organik,156,170,397,441
kaleng-32-_jpg.rf.d2d25dadc0a0ef550054ea8828b87df9.jpg,600,600,Anorganik,80,81,440,510
kayu-40-_jpg.rf.d253c41aacf32933b8e13a600875d405.jpg,600,600,Organik,77,175,587,483
bungkus_makanan-16-_jpg.rf.d2c52823bb2fb396bcc1458ab8c5ff22.jpg,600,600,Anorganik,142,100,487,493
bungkus_makanan-38-_jpg.rf.d23f5cd6442f11fc114421d4457fe079.jpg,600,600,Anorganik,267,154,431,463
baja-19-_jpg.rf.d3364fa6fe51758a6c24ef1d7762df51.jpg,600,600,Anorganik,47,118,463,415
kertas-38-_jpg.rf.d39120f7c8354953bf16e22f168b9965.jpg,600,600,Organik,87,113,421,517
kaca-29-_jpg.rf.d3fc9e3970d15848b4204c34a99db87e.jpg,600,600,Anorganik,110,208,470,427
baja-42-_jpg.rf.d4845cc5b5b041a0d888f674abdfefea.jpg,600,600,Anorganik,200,11,493,547
kayu-6-_jpg.rf.d4b7c1e88d227d92291dc2d6328592c6.jpg,600,600,Organik,205,58,390,558
kardus-28-_jpg.rf.d4e913a9557ed40f67a743e601320155.jpg,600,600,Organik,110,62,545,557
kaleng-2-_jpg.rf.d5a1743ace1de5f0f17fbd22ad7069ce.jpg,600,600,Anorganik,146,194,433,520
kardus-8-_jpg.rf.d598bdee0a073d63b1d86eb8d8ffb3cc.jpg,600,600,Organik,88,73,473,577
kertas-4-_jpg.rf.d52a6f5254a17bd62f20314d5aac8fe7.jpg,600,600,Organik,247,187,429,424
baja-45-_jpg.rf.d6391b56ed83c23e077b32ca3123a66c.jpg,600,600,Anorganik,7,211,496,491
baja-49-_jpg.rf.d5cca66e8c9d4d7b2d5b04750b3d32f3.jpg,600,600,Anorganik,140,143,392,547
kertas-2-_jpg.rf.d65b32228632cb7c4b844e104afc86b8.jpg,600,600,Organik,179,156,376,407
botol_minum-12-_jpg.rf.d644b38d81e8148d152208097422c3ea.jpg,600,600,Anorganik,65,92,457,545
kaca-2-_jpg.rf.d795b47c1c48325188c9853100558602.jpg,600,600,Anorganik,181,16,471,429
daun-5-_jpg.rf.d76b457c0c3f048cb2ec933a79037f67.jpg,600,600,Organik,60,173,466,441
kardus-24-_jpg.rf.d74af0a6517303f732930a6e22f20e6b.jpg,600,600,Organik,97,50,570,536
kardus-1-_jpg.rf.d6d4086d33ab946f75cf42d4254e8d70.jpg,600,600,Organik,53,67,567,575
kaleng-4-_jpg.rf.d856232a1497e39f38ae9716d3c1e170.jpg,600,600,Anorganik,204,257,477,567
kaleng-29-_jpg.rf.d814e9cfa6e2c3a13149d95b364d4727.jpg,600,600,Anorganik,53,73,554,536
kayu-42-_jpg.rf.d858aa4021b853d5af423753c466c12f.jpg,600,600,Organik,89,93,431,600
kaca-38-_jpg.rf.d807562f3addc080fdcdc4ee04d09ef7.jpg,600,600,Anorganik,227,209,536,514
kaca-45-_jpg.rf.d879fdc00bcc959c0ed5ed9303e9ada0.jpg,600,600,Anorganik,210,147,528,485
kaca-27-_jpg.rf.d88f0a32259c7b37a0ffb7f672b3e47e.jpg,600,600,Anorganik,181,127,553,491
bungkus_makanan-44-_jpg.rf.d85b3320f9d56fbcc9c7c690f088ef22.jpg,600,600,Anorganik,97,176,427,436
kardus-12-_jpg.rf.d8b4f92470029fbc36276ba88144877c.jpg,600,600,Organik,33,187,577,524
kaca-13-_jpg.rf.d92ad18c8d5c992a5eec86ed4dee8b4b.jpg,600,600,Anorganik,80,170,507,420
kayu-31-_jpg.rf.d940f1fef8cd4c5cf9b2ee4e4fc7389f.jpg,600,600,Organik,171,76,336,580
tissue-20-_jpg.rf.d9ed601e18b6974bdea2532edccce1d3.jpg,600,600,Organik,187,180,479,381
bungkus_makanan-4-_jpg.rf.d9be782340b44c3c30c487df86bebdaf.jpg,600,600,Anorganik,150,183,423,407
kardus-29-_jpg.rf.da4295ed9d5b239e884689abfe5d6c46.jpg,600,600,Organik,43,137,500,513
bungkus_makanan-15-_jpg.rf.da9fa98606dd1037c2e415d1ea4e93d2.jpg,600,600,Anorganik,111,86,413,464
botol_minum-44-_jpg.rf.daa7e97c0508be6f977368ea81ac59d0.jpg,600,600,Anorganik,181,57,397,584
botol_minum-50-_jpg.rf.daac24124ff7a8ff0f81df016f1c29c3.jpg,600,600,Anorganik,70,230,600,503
botol_minum-37-_jpg.rf.db7d61f8c22ec183d41b8e886c279847.jpg,600,600,Anorganik,62,272,578,473
kaleng-17-_jpg.rf.db8dfc448cd3f61bb727d0e75868af37.jpg,600,600,Anorganik,70,89,510,583
kayu-13-_jpg.rf.db5e59bee93d178bb18b8ccb55b2ab0f.jpg,600,600,Organik,111,331,531,499
kardus-9-_jpg.rf.daef40a83adf62b8da184e1a13fb37be.jpg,600,600,Organik,43,55,520,502
tissue-6-_jpg.rf.dc361471cc7e85c17a1a9234521d0c6e.jpg,600,600,Organik,115,285,375,472
kardus-38-_jpg.rf.dc81818f6522ba4f3ec82eb1dca7dc4c.jpg,600,600,Organik,94,203,561,499
daun-30-_jpg.rf.dc6fc41f97716b57b9c39f565582c5cf.jpg,600,600,Organik,160,190,452,523
kaca-34-_jpg.rf.dc861e99a80dc36e1c95e677aa31c74f.jpg,600,600,Anorganik,260,147,453,550
kaleng-25-_jpg.rf.dcc8806e862fc01306823b6908d1201b.jpg,600,600,Anorganik,114,31,500,504
kaca-21-_jpg.rf.dcd9d0085eff4979e9cfb26922137bf0.jpg,600,600,Anorganik,171,101,454,569
kayu-19-_jpg.rf.dd4c40d11bf2740e238ab3c0e494f1fd.jpg,600,600,Organik,147,89,526,471
kayu-37-_jpg.rf.dd0ab90b4aec8ab293ba21809d053ce6.jpg,600,600,Organik,153,60,345,568
kertas-31-_jpg.rf.de85f4f094d5089be38b9900c366ed56.jpg,600,600,Organik,177,116,430,390
kardus-21-_jpg.rf.de947ff47976e53632376bf61b420324.jpg,600,600,Organik,59,144,544,529
